ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label,Has Open Issues
ckme3rtky000k3a68cdfpynkj,ckm90prx6252g0rerdyx1hiwe,"@paulriggall Me too  Why am I not going to Glasto?! Stupid girl! Crosby, Stills &amp; Nash are playing too!","{""objects"":[],""classifications"":[{""featureId"":""ckme3rsg6000j3a68akr0rbia"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckme3rsg6000i3a68mtdqwc7c"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616025356000,1616025375000,5.508,1468679244,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckme3rtky000k3a68cdfpynkj,0
ckme3rxsy000n3a68femd2iuy,ckm90prxs26yc0rerb78odfyk,... im not worthless ,"{""objects"":[],""classifications"":[{""featureId"":""ckme3rvhs000m3a68fpxt5r7d"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckme3rvhs000l3a68ja9drwpr"",""schemaId"":""ckm91m8fp0s4s0z9yhtj0b2y4"",""title"":""Positive"",""value"":""positive""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616025362000,1616025375227,5.079000000000001,1468818444,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckme3rxsy000n3a68femd2iuy,0
ckme3sbzw000s3a68sgxnavhi,ckm90prwl22so0rer815dhp0d,Can't get past 43 in flight control  http://twitpic.com/2y7f2,"{""objects"":[],""classifications"":[{""featureId"":""ckme3s446000p3a68q6tbd4fk"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckme3sa4t000r3a68pkggivey"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616025380000,1616025485232,18.035,1468510181,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckme3sbzw000s3a68sgxnavhi,0
ckme3sfsq000v3a68ydmfbdgv,ckm90ps0n2f5s0rer3pi6bmt0,In the stupid library ,"{""objects"":[],""classifications"":[{""featureId"":""ckme3sdry000u3a686c9x518u"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckme3sdry000t3a68i7zx488z"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616025385000,1616025485233,4.53,1469670839,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckme3sfsq000v3a68ydmfbdgv,0
ckme3t4de000y3a68cf47znxe,ckm90ps222ggc0rerecm00nz5,@dathibodeau 12 p.m. today--IF they don't push it back again ,"{""objects"":[],""classifications"":[{""featureId"":""ckme3sr1c000x3a68bvk21283"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckme3sr1c000w3a682k451qrc"",""schemaId"":""ckm91m8fq0s4t0z9ycjmq41lx"",""title"":""Neutral"",""value"":""neutral""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616025418000,1616025486000,21.508,1469840149,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckme3t4de000y3a68cf47znxe,0
ckme3td7300113a68pnbr75wi,ckm90prvd20ws0rer9z3p0loc,#php gives me a segfault with a preg_split ,"{""objects"":[],""classifications"":[{""featureId"":""ckme3tc0a00103a68b14x5a73"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckme3tc0a000z3a688sasjqg6"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616025428000,1616025486000,9.127,1468381190,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckme3td7300113a68pnbr75wi,0
ckme3thpm00143a689n3k1vr9,ckm90ps052cw00rer53iyg0cf,Ewwww  just woke up and now I'm about to start tonights hw...... please someone save me??! Hehe,"{""objects"":[],""classifications"":[{""featureId"":""ckme3tgmo00133a68v5k311dh"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckme3tgmo00123a68e89dq039"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616025434000,1616025486105,5.432,1469386540,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckme3thpm00143a689n3k1vr9,0
ckme3tqpr00173a68gtnr199b,ckm90prz629bo0rergsrr5lin,"i have to study, but I don't want to  it's so booooooring","{""objects"":[],""classifications"":[{""featureId"":""ckme3tpfv00163a684n4wiq2r"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckme3tpfv00153a688xmyfaii"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616025446000,1616025487000,11.156,1469010408,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckme3tqpr00173a68gtnr199b,0
ckme3tuul001a3a68e8r3c2a3,ckm90prx625600rer5e0xa3au,urghhhhhh tired  i need a proper lie in :|,"{""objects"":[],""classifications"":[{""featureId"":""ckme3tto200193a680jzt5m31"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckme3tto200183a68hfg486rm"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616025451000,1616025487000,4.895,1468684623,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckme3tuul001a3a68e8r3c2a3,0
ckme3txem001d3a68yi6v1f6g,ckm90prxt271w0rer8czt82ls,says everything still hurts.  http://plurk.com/p/n19ve,"{""objects"":[],""classifications"":[{""featureId"":""ckme3twku001c3a68zg4tkr2o"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckme3twku001b3a68vytz9qlj"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616025455000,1616025487000,2.919,1468828763,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckme3txem001d3a68yi6v1f6g,0
ckme3u2ib001g3a68gxbu7xkn,ckm90prwm22w80rer7ae09xf6,can't wait for bring me the horizonnn. too bad Curtis Ward is not in the band anymore ,"{""objects"":[],""classifications"":[{""featureId"":""ckme3u17h001f3a68og0e0f0r"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckme3u17h001e3a685six2ty8"",""schemaId"":""ckm91m8fp0s4s0z9yhtj0b2y4"",""title"":""Positive"",""value"":""positive""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616025461000,1616025487025,6.254,1468517778,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckme3u2ib001g3a68gxbu7xkn,0
ckme3ucmt001j3a68josfrdyo,ckm90ps0u2f9c0rer52ec9ka8,While we are on the rain subject I fuckin hate this rain! I need to do a soil test and can't with this damn weather! ,"{""objects"":[],""classifications"":[{""featureId"":""ckme3u6u2001i3a68hdamufe4"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckme3u6u2001h3a68hin33kef"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616025474000,1616025488000,12.789000000000001,1469692222,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckme3ucmt001j3a68josfrdyo,0
ckme3upbp001m3a68ev3locnn,ckm90ps232gjw0rer3tor83fw,at schooooll not getting any of this accounting  gayy,"{""objects"":[],""classifications"":[{""featureId"":""ckme3uh48001l3a68fxh0ncxm"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckme3uh48001k3a68ckgd417h"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616025491000,1616025604028,16.047,1469845417,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckme3upbp001m3a68ev3locnn,0
ckme3uuap001p3a68tyuoadnz,ckm90prve210c0rer8pyh1h78,Feeling ill again today ,"{""objects"":[],""classifications"":[{""featureId"":""ckme3utgl001o3a68u08mlo8r"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckme3utgl001n3a684sliqoul"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616025497000,1616025604034,6.106,1468387098,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckme3uuap001p3a68tyuoadnz,0
ckme3vcts001s3a68vrc428ic,ckm90ps052czk0rerhhfzdv2s,it's so hot outside. Ice cream time! What's the catch? the bees are annoying ,"{""objects"":[],""classifications"":[{""featureId"":""ckme3vaqi001r3a6846we5z3a"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckme3vaqi001q3a688khi2opy"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616025521000,1616025605000,23.669,1469392774,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckme3vcts001s3a68vrc428ic,0
ckme3vial001v3a68ixxgrv19,ckm90prz629f80rer0lwf7k7g,@ChrisInBoston Baston... that sucks dude.    {{sending happy thoughts your way}},"{""objects"":[],""classifications"":[{""featureId"":""ckme3vhbf001u3a68avcsqwqm"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckme3vhbf001t3a689ftmdv8i"",""schemaId"":""ckm91m8fp0s4s0z9yhtj0b2y4"",""title"":""Positive"",""value"":""positive""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616025529000,1616025605035,6.704,1469024364,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckme3vial001v3a68ixxgrv19,0
ckmeivxog001y3a68kvx861iv,ckm90prx7259k0rer45yn95n8,at degool cafe waiting the clock to be 2pm ,"{""objects"":[],""classifications"":[{""featureId"":""ckmeivvn1001x3a68cj0ckm9t"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmeivvn1001w3a68ceswletm"",""schemaId"":""ckm91m8fq0s4t0z9ycjmq41lx"",""title"":""Neutral"",""value"":""neutral""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616050743000,1616050823000,32.691,1468691796,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmeivxog001y3a68kvx861iv,0
ckmeiwcw500213a68lmcfw8pp,ckm90prxt275g0rer7di79wd7,had a long re-charging sleep last nite but wif nightmares  | one last night in medan.....,"{""objects"":[],""classifications"":[{""featureId"":""ckmeiw6o900203a68ga9qf2o2"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmeiw6o9001z3a68ehni8qm9"",""schemaId"":""ckm91m8fp0s4s0z9yhtj0b2y4"",""title"":""Positive"",""value"":""positive""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616050765000,1616050826000,18.252,1468833521,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmeiwcw500213a68lmcfw8pp,0
ckmeiwqv900243a68d6cxi1bg,ckm90prwn22zs0rer857186uk,"@rainarcher can only fit 4 people max and its full  otherwise, you know, it would be yours .. sowwi!","{""objects"":[],""classifications"":[{""featureId"":""ckmeiwlq700233a68wdr2k40c"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmeiwlq700223a685fp68ik3"",""schemaId"":""ckm91m8fp0s4s0z9yhtj0b2y4"",""title"":""Positive"",""value"":""positive""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616050781000,1616050828180,14.965,1468524463,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmeiwqv900243a68d6cxi1bg,0
ckmeix08i00273a68ea01f6ly,ckm90ps0v2fcw0rerg3lkgyr6,@jason_nott http://twitpic.com/2ybib - Sorry for the bad weather! We hate it too  Hope you still have a good time in Ohio.,"{""objects"":[],""classifications"":[{""featureId"":""ckmeiwut000263a68w5flua6q"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmeiwut000253a68c8hxx6wr"",""schemaId"":""ckm91m8fp0s4s0z9yhtj0b2y4"",""title"":""Positive"",""value"":""positive""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616050793000,1616050830000,11.765,1469697558,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmeix08i00273a68ea01f6ly,0
ckmeix78k002a3a6899o71ckh,ckm90ps252gng0rerbq8i1qkg,@Bethanrob2 Saw kate in town she has &quot;0% off facials i want o go but i doubt i'll be able to ,"{""objects"":[],""classifications"":[{""featureId"":""ckmeix5pt00293a68xz2u6oez"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmeix5ps00283a681028rcjw"",""schemaId"":""ckm91m8fp0s4s0z9yhtj0b2y4"",""title"":""Positive"",""value"":""positive""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616050802000,1616050832000,8.298,1469868274,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmeix78k002a3a6899o71ckh,0
ckmeiy2ue002d3a68o6chy1bi,ckm90prvf213w0rerbd2ccqke,@mikebreed Its all up to us Mike.  I understand what you say but I think its us that need to change  my opinion but yours is good too! lol,"{""objects"":[],""classifications"":[{""featureId"":""ckmeiy25q002c3a68i7l604e0"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmeiy25q002b3a68r4j6hbtv"",""schemaId"":""ckm91m8fp0s4s0z9yhtj0b2y4"",""title"":""Positive"",""value"":""positive""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616050843000,1616050912000,29.998,1468392589,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmeiy2ue002d3a68o6chy1bi,0
ckmeiy6wr002g3a68udfzfoiw,ckm90ps062d340rer5f2x7rk9,Stressing over the methodolgy section of the m-learning report ,"{""objects"":[],""classifications"":[{""featureId"":""ckmeiy5tf002f3a6853l1obay"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmeiy5tf002e3a681pc1z1z5"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616050848000,1616050912216,4.658,1469415083,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmeiy6wr002g3a68udfzfoiw,0
ckmeiybl9002j3a68p0eynz4c,ckm90prz729is0rer5ifsa00j,"SICKK  i feel like dying... but im not gonna,, cause i LOVEYOU.","{""objects"":[],""classifications"":[{""featureId"":""ckmeiyaeg002i3a68x8e9x176"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmeiyaeg002h3a68o7snmyih"",""schemaId"":""ckm91m8fp0s4s0z9yhtj0b2y4"",""title"":""Positive"",""value"":""positive""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616050854000,1616050913326,5.416,1469028921,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmeiybl9002j3a68p0eynz4c,0
ckmeiyj4i002m3a68748y07ai,ckm90prx825d40rer8qax8hfq,slept wonderfully- finally.  tried swatching for new project (Classic lines cardi) from stash but don't like colors  must wait for now...,"{""objects"":[],""classifications"":[{""featureId"":""ckmeiyht3002l3a683327ah7y"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmeiyht3002k3a68ppee1qku"",""schemaId"":""ckm91m8fp0s4s0z9yhtj0b2y4"",""title"":""Positive"",""value"":""positive""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616050864000,1616050915000,8.909,1468698601,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmeiyj4i002m3a68748y07ai,0
ckmeiyt0x002p3a68k0ha6juf,ckm90prxu27900rer2l9egknk,@MarieMoM Today is the last day and if I go I will just get a zero anyway because Im just not prepared at all ,"{""objects"":[],""classifications"":[{""featureId"":""ckmeiyroc002o3a68orcsrf6q"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmeiyroc002n3a68d8bvzan3"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616050877000,1616050916438,12.202,1468841579,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmeiyt0x002p3a68k0ha6juf,0
ckmeiyz89002s3a68iuo8pwev,ckm90prwo233c0rer0ahg7jg5,"got up, an hou ago, now lerning again. really boring stuff ","{""objects"":[],""classifications"":[{""featureId"":""ckmeiyxy5002r3a6889r401l9"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmeiyxy5002q3a68vd88tzzc"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616050885000,1616050918000,7.438,1468531418,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmeiyz89002s3a68iuo8pwev,0
ckmeiz8v7002v3a6821jb5702,ckm90ps0w2fgg0rer17517iyz,Cat has an appt this afternoon at 3:45. She ate a little this morning. She's hiding right now. I'm worried. ,"{""objects"":[],""classifications"":[{""featureId"":""ckmeiz44e002u3a6841kooki2"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmeiz44e002t3a68jr1zt24h"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616050897000,1616050920000,11.986,1469703342,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmeiz8v7002v3a6821jb5702,0
ckmeizey3002y3a683rfvuqsp,ckm90ps272gr00rer7ol815o4,I'm starting to wonder if I have some sort of magnetic field around me that breaks computers...now my office computer is down. ,"{""objects"":[],""classifications"":[{""featureId"":""ckmeizdp3002x3a683xz14o07"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmeizdp3002w3a68cll63jbd"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616050906000,1616050921039,7.307,1469872754,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmeizey3002y3a683rfvuqsp,0
ckmeizo8q00313a68o0fk18a2,ckm90prvg217g0rercx8x0ir4,It's been a year since Mark Speight died  A year goes so fast.,"{""objects"":[],""classifications"":[{""featureId"":""ckmeizk6700303a68akkwgx64"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmeizk67002z3a685rexgkyn"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616050917000,1616051046000,10.839,1468399373,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmeizo8q00313a68o0fk18a2,0
ckmeizskw00343a681p7jzmjg,ckm90ps072d6o0rera2gacp5q,noo... It's rainy!! ,"{""objects"":[],""classifications"":[{""featureId"":""ckmeizr9500333a68iie1iq6y"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmeizr9500323a683uto5r2g"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616050923000,1616051047046,4.944,1469420702,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmeizskw00343a681p7jzmjg,0
ckmej04zi00373a68hxk0swjg,ckm90prz829mc0rereolff0zc,had a lovely chat with a Thursday Island guy today.  And now is haaaanging for palm trees.......and frangipani.....and dugong... ,"{""objects"":[],""classifications"":[{""featureId"":""ckmej028r00363a68xcazs1gh"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmej028r00353a68yctgrkue"",""schemaId"":""ckm91m8fp0s4s0z9yhtj0b2y4"",""title"":""Positive"",""value"":""positive""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616050939000,1616051049469,15.533,1469036492,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmej04zi00373a68hxk0swjg,0
ckmej08to003a3a68cfi1yrwt,ckm90prx925go0rer5nwcdtb3,8 page essay ,"{""objects"":[],""classifications"":[{""featureId"":""ckmej07wq00393a68cnlog813"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmej07wq00383a68l4sczklu"",""schemaId"":""ckm91m8fq0s4t0z9ycjmq41lx"",""title"":""Neutral"",""value"":""neutral""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616050944000,1616051050297,4.428,1468706478,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmej08to003a3a68cfi1yrwt,0
ckmej0fbs003d3a687q2g76oq,ckm90prxv27ck0rer88i84pf7,Ugh it's APRIL not DECEMBER there should NOT be snow on the ground &amp; -6 outside ,"{""objects"":[],""classifications"":[{""featureId"":""ckmej0ebx003c3a68hr5gafbs"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmej0ebx003b3a68afhugoe7"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616050953000,1616051051442,7.325,1468848141,,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmej0fbs003d3a687q2g76oq,0
ckmej0m6p003g3a6858xlkrys,ckm90prwp236w0rerf6yyap2d,"@jonpaulkaiser I'm probably worse than you lol so sorry, these photos are seriously long overdue  last time I buy a Sony cam: rubbish!","{""objects"":[],""classifications"":[{""featureId"":""ckmej0l7p003f3a68l6aj5z6s"",""schemaId"":""ckm91m8dr0s4l0z9ye42x2w19"",""title"":""Sentiment Classifier"",""value"":""sentiment_classifier"",""answer"":[{""featureId"":""ckmej0l7p003e3a684ro7ibh4"",""schemaId"":""ckm91m8fq0s4u0z9y4bap6qlv"",""title"":""Negative"",""value"":""negative""}]}]}",obiekweagbu@gmail.com,Context Classsifier,1616050961000,1616051053000,7.826,1468541803,-1,-1,,,training_data.csv,[],https://editor.labelbox.com?project=ckm8vidc05gek0747yqs1fkmt&label=ckmej0m6p003g3a6858xlkrys,0
